season,round,race_name,driver_number,driver_name,abbreviation,team,final_position,status,points_scored
2016,14,Italian Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,4,Finished,12.0
2016,14,Italian Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,5,Finished,10.0
2016,14,Italian Grand Prix,77,Valtteri Bottas,BOT,Williams,6,Finished,8.0
2016,14,Italian Grand Prix,33,Max Verstappen,VER,Red Bull,7,Finished,6.0
2016,14,Italian Grand Prix,11,Sergio Pérez,PER,Force India,8,Finished,4.0
2016,14,Italian Grand Prix,19,Felipe Massa,MAS,Williams,9,Finished,2.0
2016,14,Italian Grand Prix,27,Nico Hülkenberg,HUL,Force India,10,Finished,1.0
2016,14,Italian Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,11,+1 Lap,0.0
2016,14,Italian Grand Prix,22,Jenson Button,BUT,McLaren,12,+1 Lap,0.0
2016,14,Italian Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,13,+1 Lap,0.0
2016,14,Italian Grand Prix,14,Fernando Alonso,ALO,McLaren,14,+1 Lap,0.0
2016,14,Italian Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,15,+1 Lap,0.0
2016,14,Italian Grand Prix,9,Marcus Ericsson,ERI,Sauber,16,+1 Lap,0.0
2016,14,Italian Grand Prix,20,Kevin Magnussen,MAG,Renault,17,+1 Lap,0.0
2016,14,Italian Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,18,+2 Laps,0.0
2016,14,Italian Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,R,Battery,0.0
2016,14,Italian Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,R,Oil leak,0.0
2016,14,Italian Grand Prix,30,Jolyon Palmer,PAL,Renault,R,Collision damage,0.0
2016,14,Italian Grand Prix,12,Felipe Nasr,NAS,Sauber,R,Collision damage,0.0
2016,15,Singapore Grand Prix,6,Nico Rosberg,ROS,Mercedes,1,Finished,25.0
2016,15,Singapore Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,2,Finished,18.0
2016,15,Singapore Grand Prix,44,Lewis Hamilton,HAM,Mercedes,3,Finished,15.0
2016,15,Singapore Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,4,Finished,12.0
2016,15,Singapore Grand Prix,5,Sebastian Vettel,VET,Ferrari,5,Finished,10.0
2016,15,Singapore Grand Prix,33,Max Verstappen,VER,Red Bull,6,Finished,8.0
2016,15,Singapore Grand Prix,14,Fernando Alonso,ALO,McLaren,7,Finished,6.0
2016,15,Singapore Grand Prix,11,Sergio Pérez,PER,Force India,8,Finished,4.0
2016,15,Singapore Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,9,Finished,2.0
2016,15,Singapore Grand Prix,20,Kevin Magnussen,MAG,Renault,10,Finished,1.0
2016,15,Singapore Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,11,+1 Lap,0.0
2016,15,Singapore Grand Prix,19,Felipe Massa,MAS,Williams,12,+1 Lap,0.0
2016,15,Singapore Grand Prix,12,Felipe Nasr,NAS,Sauber,13,+1 Lap,0.0
2016,15,Singapore Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,14,+1 Lap,0.0
2016,15,Singapore Grand Prix,30,Jolyon Palmer,PAL,Renault,15,+1 Lap,0.0
2016,15,Singapore Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,16,+1 Lap,0.0
2016,15,Singapore Grand Prix,9,Marcus Ericsson,ERI,Sauber,17,+1 Lap,0.0
2016,15,Singapore Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,18,+2 Laps,0.0
2016,15,Singapore Grand Prix,22,Jenson Button,BUT,McLaren,R,Brakes,0.0
2016,15,Singapore Grand Prix,77,Valtteri Bottas,BOT,Williams,R,Overheating,0.0
2016,15,Singapore Grand Prix,27,Nico Hülkenberg,HUL,Force India,R,Collision,0.0
2016,15,Singapore Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,W,Withdrew,0.0
2016,16,Malaysian Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,1,Finished,25.0
2016,16,Malaysian Grand Prix,33,Max Verstappen,VER,Red Bull,2,Finished,18.0
2016,16,Malaysian Grand Prix,6,Nico Rosberg,ROS,Mercedes,3,Finished,15.0
2016,16,Malaysian Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,4,Finished,12.0
2016,16,Malaysian Grand Prix,77,Valtteri Bottas,BOT,Williams,5,Finished,10.0
2016,16,Malaysian Grand Prix,11,Sergio Pérez,PER,Force India,6,Finished,8.0
2016,16,Malaysian Grand Prix,14,Fernando Alonso,ALO,McLaren,7,Finished,6.0
2016,16,Malaysian Grand Prix,27,Nico Hülkenberg,HUL,Force India,8,Finished,4.0
2016,16,Malaysian Grand Prix,22,Jenson Button,BUT,McLaren,9,Finished,2.0
2016,16,Malaysian Grand Prix,30,Jolyon Palmer,PAL,Renault,10,Finished,1.0
2016,16,Malaysian Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,11,Finished,0.0
2016,16,Malaysian Grand Prix,9,Marcus Ericsson,ERI,Sauber,12,+1 Lap,0.0
2016,16,Malaysian Grand Prix,19,Felipe Massa,MAS,Williams,13,+1 Lap,0.0
2016,16,Malaysian Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,14,+1 Lap,0.0
2016,16,Malaysian Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,15,+1 Lap,0.0
2016,16,Malaysian Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,16,+1 Lap,0.0
2016,16,Malaysian Grand Prix,12,Felipe Nasr,NAS,Sauber,R,Brakes,0.0
2016,16,Malaysian Grand Prix,44,Lewis Hamilton,HAM,Mercedes,R,Engine,0.0
2016,16,Malaysian Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,R,Wheel nut,0.0
2016,16,Malaysian Grand Prix,20,Kevin Magnussen,MAG,Renault,R,Power loss,0.0
2016,16,Malaysian Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,R,Brakes,0.0
2016,16,Malaysian Grand Prix,5,Sebastian Vettel,VET,Ferrari,R,Collision,0.0
2016,17,Japanese Grand Prix,6,Nico Rosberg,ROS,Mercedes,1,Finished,25.0
2016,17,Japanese Grand Prix,33,Max Verstappen,VER,Red Bull,2,Finished,18.0
2016,17,Japanese Grand Prix,44,Lewis Hamilton,HAM,Mercedes,3,Finished,15.0
2016,17,Japanese Grand Prix,5,Sebastian Vettel,VET,Ferrari,4,Finished,12.0
2016,17,Japanese Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,5,Finished,10.0
2016,17,Japanese Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,6,Finished,8.0
2016,17,Japanese Grand Prix,11,Sergio Pérez,PER,Force India,7,Finished,6.0
2016,17,Japanese Grand Prix,27,Nico Hülkenberg,HUL,Force India,8,Finished,4.0
2016,17,Japanese Grand Prix,19,Felipe Massa,MAS,Williams,9,Finished,2.0
2016,17,Japanese Grand Prix,77,Valtteri Bottas,BOT,Williams,10,Finished,1.0
2016,17,Japanese Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,11,Finished,0.0
2016,17,Japanese Grand Prix,30,Jolyon Palmer,PAL,Renault,12,+1 Lap,0.0
2016,17,Japanese Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,13,+1 Lap,0.0
2016,17,Japanese Grand Prix,20,Kevin Magnussen,MAG,Renault,14,+1 Lap,0.0
2016,17,Japanese Grand Prix,9,Marcus Ericsson,ERI,Sauber,15,+1 Lap,0.0
2016,17,Japanese Grand Prix,14,Fernando Alonso,ALO,McLaren,16,+1 Lap,0.0
2016,17,Japanese Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,17,+1 Lap,0.0
2016,17,Japanese Grand Prix,22,Jenson Button,BUT,McLaren,18,+1 Lap,0.0
2016,17,Japanese Grand Prix,12,Felipe Nasr,NAS,Sauber,19,+1 Lap,0.0
2016,17,Japanese Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,20,+1 Lap,0.0
2016,17,Japanese Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,21,+1 Lap,0.0
2016,17,Japanese Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,22,+1 Lap,0.0
2016,18,United States Grand Prix,44,Lewis Hamilton,HAM,Mercedes,1,Finished,25.0
2016,18,United States Grand Prix,6,Nico Rosberg,ROS,Mercedes,2,Finished,18.0
2016,18,United States Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,3,Finished,15.0
2016,18,United States Grand Prix,5,Sebastian Vettel,VET,Ferrari,4,Finished,12.0
2016,18,United States Grand Prix,14,Fernando Alonso,ALO,McLaren,5,Finished,10.0
2016,18,United States Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,6,Finished,8.0
2016,18,United States Grand Prix,19,Felipe Massa,MAS,Williams,7,+1 Lap,6.0
2016,18,United States Grand Prix,11,Sergio Pérez,PER,Force India,8,+1 Lap,4.0
2016,18,United States Grand Prix,22,Jenson Button,BUT,McLaren,9,+1 Lap,2.0
2016,18,United States Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,10,+1 Lap,1.0
2016,18,United States Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,11,+1 Lap,0.0
2016,18,United States Grand Prix,20,Kevin Magnussen,MAG,Renault,12,+1 Lap,0.0
2016,18,United States Grand Prix,30,Jolyon Palmer,PAL,Renault,13,+1 Lap,0.0
2016,18,United States Grand Prix,9,Marcus Ericsson,ERI,Sauber,14,+1 Lap,0.0
2016,18,United States Grand Prix,12,Felipe Nasr,NAS,Sauber,15,+1 Lap,0.0
2016,18,United States Grand Prix,77,Valtteri Bottas,BOT,Williams,16,+1 Lap,0.0
2016,18,United States Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,17,+1 Lap,0.0
2016,18,United States Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,18,+2 Laps,0.0
2016,18,United States Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,R,Wheel,0.0
2016,18,United States Grand Prix,33,Max Verstappen,VER,Red Bull,R,Gearbox,0.0
2016,18,United States Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,R,Brakes,0.0
2016,18,United States Grand Prix,27,Nico Hülkenberg,HUL,Force India,R,Collision,0.0
2016,19,Mexican Grand Prix,44,Lewis Hamilton,HAM,Mercedes,1,Finished,25.0
2016,19,Mexican Grand Prix,6,Nico Rosberg,ROS,Mercedes,2,Finished,18.0
2016,19,Mexican Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,3,Finished,15.0
2016,19,Mexican Grand Prix,33,Max Verstappen,VER,Red Bull,4,Finished,12.0
2016,19,Mexican Grand Prix,5,Sebastian Vettel,VET,Ferrari,5,Finished,10.0
2016,19,Mexican Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,6,Finished,8.0
2016,19,Mexican Grand Prix,27,Nico Hülkenberg,HUL,Force India,7,Finished,6.0
2016,19,Mexican Grand Prix,77,Valtteri Bottas,BOT,Williams,8,Finished,4.0
2016,19,Mexican Grand Prix,19,Felipe Massa,MAS,Williams,9,Finished,2.0
2016,19,Mexican Grand Prix,11,Sergio Pérez,PER,Force India,10,Finished,1.0
2016,19,Mexican Grand Prix,9,Marcus Ericsson,ERI,Sauber,11,+1 Lap,0.0
2016,19,Mexican Grand Prix,22,Jenson Button,BUT,McLaren,12,+1 Lap,0.0
2016,19,Mexican Grand Prix,14,Fernando Alonso,ALO,McLaren,13,+1 Lap,0.0
2016,19,Mexican Grand Prix,30,Jolyon Palmer,PAL,Renault,14,+1 Lap,0.0
2016,19,Mexican Grand Prix,12,Felipe Nasr,NAS,Sauber,15,+1 Lap,0.0
2016,19,Mexican Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,16,+1 Lap,0.0
2016,19,Mexican Grand Prix,20,Kevin Magnussen,MAG,Renault,17,+1 Lap,0.0
2016,19,Mexican Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,18,+1 Lap,0.0
2016,19,Mexican Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,19,+1 Lap,0.0
2016,19,Mexican Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,20,+1 Lap,0.0
2016,19,Mexican Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,21,+2 Laps,0.0
2016,19,Mexican Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,R,Collision,0.0
2016,20,Brazilian Grand Prix,44,Lewis Hamilton,HAM,Mercedes,1,Finished,25.0
2016,20,Brazilian Grand Prix,6,Nico Rosberg,ROS,Mercedes,2,Finished,18.0
2016,20,Brazilian Grand Prix,33,Max Verstappen,VER,Red Bull,3,Finished,15.0
2016,20,Brazilian Grand Prix,11,Sergio Pérez,PER,Force India,4,Finished,12.0
2016,20,Brazilian Grand Prix,5,Sebastian Vettel,VET,Ferrari,5,Finished,10.0
2016,20,Brazilian Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,6,Finished,8.0
2016,20,Brazilian Grand Prix,27,Nico Hülkenberg,HUL,Force India,7,Finished,6.0
2016,20,Brazilian Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,8,Finished,4.0
2016,20,Brazilian Grand Prix,12,Felipe Nasr,NAS,Sauber,9,Finished,2.0
2016,20,Brazilian Grand Prix,14,Fernando Alonso,ALO,McLaren,10,Finished,1.0
2016,20,Brazilian Grand Prix,77,Valtteri Bottas,BOT,Williams,11,Finished,0.0
2016,20,Brazilian Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,12,Finished,0.0
2016,20,Brazilian Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,13,Finished,0.0
2016,20,Brazilian Grand Prix,20,Kevin Magnussen,MAG,Renault,14,Finished,0.0
2016,20,Brazilian Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,15,Finished,0.0
2016,20,Brazilian Grand Prix,22,Jenson Button,BUT,McLaren,16,Finished,0.0
2016,20,Brazilian Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,R,Retired,0.0
2016,20,Brazilian Grand Prix,19,Felipe Massa,MAS,Williams,R,Collision,0.0
2016,20,Brazilian Grand Prix,30,Jolyon Palmer,PAL,Renault,R,Collision damage,0.0
2016,20,Brazilian Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,R,Collision,0.0
2016,20,Brazilian Grand Prix,9,Marcus Ericsson,ERI,Sauber,R,Collision,0.0
2016,20,Brazilian Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,W,Withdrew,0.0
2016,21,Abu Dhabi Grand Prix,44,Lewis Hamilton,HAM,Mercedes,1,Finished,25.0
2016,21,Abu Dhabi Grand Prix,6,Nico Rosberg,ROS,Mercedes,2,Finished,18.0
2016,21,Abu Dhabi Grand Prix,5,Sebastian Vettel,VET,Ferrari,3,Finished,15.0
2016,21,Abu Dhabi Grand Prix,33,Max Verstappen,VER,Red Bull,4,Finished,12.0
2016,21,Abu Dhabi Grand Prix,3,Daniel Ricciardo,RIC,Red Bull,5,Finished,10.0
2016,21,Abu Dhabi Grand Prix,7,Kimi Räikkönen,RAI,Ferrari,6,Finished,8.0
2016,21,Abu Dhabi Grand Prix,27,Nico Hülkenberg,HUL,Force India,7,Finished,6.0
2016,21,Abu Dhabi Grand Prix,11,Sergio Pérez,PER,Force India,8,Finished,4.0
2016,21,Abu Dhabi Grand Prix,19,Felipe Massa,MAS,Williams,9,Finished,2.0
2016,21,Abu Dhabi Grand Prix,14,Fernando Alonso,ALO,McLaren,10,Finished,1.0
2016,21,Abu Dhabi Grand Prix,8,Romain Grosjean,GRO,Haas F1 Team,11,Finished,0.0
2016,21,Abu Dhabi Grand Prix,21,Esteban Gutiérrez,GUT,Haas F1 Team,12,Finished,0.0
2016,21,Abu Dhabi Grand Prix,31,Esteban Ocon,OCO,Manor Marussia,13,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,94,Pascal Wehrlein,WEH,Manor Marussia,14,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,9,Marcus Ericsson,ERI,Sauber,15,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,12,Felipe Nasr,NAS,Sauber,16,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,30,Jolyon Palmer,PAL,Renault,17,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,55,Carlos Sainz,SAI,Toro Rosso,R,Collision damage,0.0
2016,21,Abu Dhabi Grand Prix,26,Daniil Kvyat,KVY,Toro Rosso,R,Gearbox,0.0
2016,21,Abu Dhabi Grand Prix,22,Jenson Button,BUT,McLaren,R,Suspension,0.0
2016,21,Abu Dhabi Grand Prix,77,Valtteri Bottas,BOT,Williams,R,Suspension,0.0
2016,21,Abu Dhabi Grand Prix,20,Kevin Magnussen,MAG,Renault,R,Suspension,0.0
